,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.8026315789473685,0.0,0.021929824561403508,0.0,0.05263157894736842,0.0,0.09649122807017543,0.02631578947368421
frontalpole-rh,0.009523809523809525,0.5777777777777777,0.006349206349206349,0.2,0.01904761904761905,0.050793650793650794,0.01904761904761905,0.11746031746031746
isthmuscingulate-rh,0.007731958762886598,0.010309278350515464,0.5463917525773195,0.0,0.25773195876288657,0.0,0.1056701030927835,0.07216494845360824
medialorbitofrontal-rh,0.0,0.2222222222222222,0.0,0.4551971326164875,0.017921146953405017,0.06451612903225806,0.04659498207885305,0.1935483870967742
parahippocampal-rh,0.022556390977443608,0.020050125313283207,0.2606516290726817,0.007518796992481203,0.47869674185463656,0.045112781954887216,0.15789473684210525,0.007518796992481203
rostralanteriorcingulate-rh,0.0,0.07531380753138076,0.0,0.058577405857740586,0.07531380753138076,0.6778242677824268,0.11297071129707113,0.0
temporalpole-rh,0.07228915662650602,0.006024096385542169,0.1355421686746988,0.03313253012048193,0.20180722891566266,0.08734939759036145,0.463855421686747,0.0
transversetemporal-rh,0.012903225806451613,0.13225806451612904,0.07741935483870968,0.1870967741935484,0.0,0.0,0.0,0.5903225806451613
