,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.9178082191780822,0.0,0.0821917808219178,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.4444444444444444,0.1414141414141414,0.11616161616161616,0.26262626262626265,0.03535353535353535,0.0,0.0
lateralorbitofrontal-rh,0.04878048780487805,0.14634146341463414,0.4268292682926829,0.0975609756097561,0.054878048780487805,0.08536585365853659,0.08536585365853659,0.054878048780487805
medialorbitofrontal-lh,0.0,0.1144578313253012,0.0963855421686747,0.3253012048192771,0.18674698795180722,0.0963855421686747,0.09036144578313253,0.09036144578313253
medialorbitofrontal-rh,0.0,0.26900584795321636,0.06432748538011696,0.2046783625730994,0.3567251461988304,0.07017543859649122,0.017543859649122806,0.017543859649122806
parahippocampal-rh,0.0,0.029585798816568046,0.09467455621301775,0.09467455621301775,0.05917159763313609,0.5443786982248521,0.07100591715976332,0.10650887573964497
temporalpole-rh,0.0,0.0,0.07092198581560284,0.09219858156028368,0.0070921985815602835,0.05673758865248227,0.5390070921985816,0.23404255319148937
transversetemporal-rh,0.0,0.0,0.05303030303030303,0.09848484848484848,0.007575757575757576,0.11363636363636363,0.24242424242424243,0.48484848484848486
