,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.16785714285714284,0.06428571428571428,0.13214285714285715,0.1392857142857143,0.15714285714285714,0.14285714285714285,0.07857142857142857,0.11785714285714285
parsopercularis-lh,0.0918918918918919,0.2648648648648649,0.07567567567567568,0.05945945945945946,0.07567567567567568,0.21081081081081082,0.17297297297297298,0.04864864864864865
parstriangularis-rh,0.13286713286713286,0.055944055944055944,0.24475524475524477,0.14685314685314685,0.12937062937062938,0.1258741258741259,0.06293706293706294,0.10139860139860139
rostralmiddlefrontal-lh,0.14878892733564014,0.04498269896193772,0.15570934256055363,0.18685121107266436,0.14186851211072665,0.12802768166089964,0.07612456747404844,0.11764705882352941
rostralmiddlefrontal-rh,0.16356877323420074,0.05947955390334572,0.1412639405204461,0.1412639405204461,0.16356877323420074,0.1412639405204461,0.07434944237918216,0.11524163568773234
superiortemporal-lh,0.12307692307692308,0.12923076923076923,0.1076923076923077,0.1076923076923077,0.11692307692307692,0.19692307692307692,0.12615384615384614,0.09230769230769231
superiortemporal-rh,0.10572687224669604,0.15859030837004406,0.08370044052863436,0.0881057268722467,0.09251101321585903,0.19823788546255505,0.19383259911894274,0.07929515418502203
supramarginal-rh,0.14977973568281938,0.048458149779735685,0.13656387665198239,0.14977973568281938,0.14537444933920704,0.14977973568281938,0.07929515418502203,0.14096916299559473
