,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.22641509433962265,0.05660377358490566,0.2641509433962264,0.05660377358490566,0.07547169811320754,0.05660377358490566,0.03773584905660377,0.22641509433962265
parsopercularis-lh,0.04918032786885246,0.5737704918032787,0.11475409836065574,0.08196721311475409,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.03278688524590164
parstriangularis-rh,0.14444444444444443,0.08888888888888889,0.34444444444444444,0.05555555555555555,0.044444444444444446,0.03333333333333333,0.022222222222222223,0.26666666666666666
rostralmiddlefrontal-lh,0.0967741935483871,0.1935483870967742,0.1935483870967742,0.16129032258064516,0.12903225806451613,0.0967741935483871,0.06451612903225806,0.06451612903225806
rostralmiddlefrontal-rh,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.07692307692307693
superiortemporal-lh,0.05454545454545454,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.07272727272727272,0.2727272727272727,0.14545454545454545,0.2727272727272727
superiortemporal-rh,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.1794871794871795,0.20512820512820512
supramarginal-rh,0.11926605504587157,0.027522935779816515,0.24770642201834864,0.027522935779816515,0.027522935779816515,0.12844036697247707,0.07339449541284404,0.3486238532110092
