,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
parsopercularis-lh,0.35443037974683544,0.0,0.0,0.2911392405063291,0.17721518987341772,0.0759493670886076,0.0,0.10126582278481013
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0425531914893617,0.0,0.2978723404255319,0.0425531914893617,0.2978723404255319,0.0,0.2765957446808511,0.0425531914893617
rostralmiddlefrontal-lh,0.25842696629213485,0.0,0.011235955056179775,0.3707865168539326,0.056179775280898875,0.1348314606741573,0.0,0.16853932584269662
rostralmiddlefrontal-rh,0.12280701754385964,0.0,0.12280701754385964,0.043859649122807015,0.5,0.043859649122807015,0.12280701754385964,0.043859649122807015
superiorparietal-lh,0.06666666666666667,0.0,0.0,0.16666666666666666,0.05,0.5166666666666667,0.0,0.2
superiorparietal-rh,0.0,0.0,0.325,0.0,0.35,0.0,0.325,0.0
superiortemporal-rh,0.13559322033898305,0.0,0.01694915254237288,0.23728813559322035,0.0847457627118644,0.23728813559322035,0.0,0.288135593220339
