,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.045816733067729085,0.00796812749003984,0.0,0.017928286852589643,0.0,0.0,0.037848605577689244,0.045816733067729085,0.0,0.027888446215139442,0.0,0.0,0.037848605577689244,0.0,0.04183266932270916,0.0,0.0,0.01195219123505976,0.035856573705179286,0.0,0.0,0.0,0.0,0.0099601593625498,0.0,0.04183266932270916,0.04183266932270916,0.021912350597609563,0.0,0.017928286852589643,0.0,0.0,0.029880478087649404,0.0,0.0,0.03187250996015936,0.0,0.01593625498007968,0.04780876494023904,0.0,0.0099601593625498,0.043824701195219126,0.0,0.03187250996015936,0.03187250996015936,0.0,0.035856573705179286,0.0,0.00199203187250996,0.0,0.029880478087649404,0.03187250996015936,0.045816733067729085,0.0,0.043824701195219126,0.0,0.049800796812749,0.035856573705179286,0.017928286852589643,0.00199203187250996,0.017928286852589643,0.0
Fz,0.002898550724637681,0.03333333333333333,0.021739130434782608,0.02608695652173913,0.02608695652173913,0.017391304347826087,0.020289855072463767,0.015942028985507246,0.0,0.02463768115942029,0.01884057971014493,0.02753623188405797,0.004347826086956522,0.015942028985507246,0.014492753623188406,0.02608695652173913,0.011594202898550725,0.030434782608695653,0.013043478260869565,0.0,0.021739130434782608,0.017391304347826087,0.015942028985507246,0.03188405797101449,0.017391304347826087,0.015942028985507246,0.01884057971014493,0.021739130434782608,0.021739130434782608,0.030434782608695653,0.010144927536231883,0.004347826086956522,0.02463768115942029,0.0,0.0,0.02318840579710145,0.007246376811594203,0.02318840579710145,0.008695652173913044,0.017391304347826087,0.028985507246376812,0.014492753623188406,0.013043478260869565,0.01884057971014493,0.013043478260869565,0.017391304347826087,0.013043478260869565,0.010144927536231883,0.02318840579710145,0.020289855072463767,0.010144927536231883,0.011594202898550725,0.013043478260869565,0.021739130434782608,0.015942028985507246,0.0,0.010144927536231883,0.002898550724637681,0.028985507246376812,0.0,0.02318840579710145,0.007246376811594203
F3,0.0,0.01473922902494331,0.05328798185941043,0.009070294784580499,0.01473922902494331,0.03854875283446712,0.0045351473922902496,0.0011337868480725624,0.0,0.007936507936507936,0.03854875283446712,0.02834467120181406,0.0,0.05215419501133787,0.0,0.021541950113378686,0.04308390022675737,0.012471655328798186,0.0,0.0,0.011337868480725623,0.05328798185941043,0.05215419501133787,0.013605442176870748,0.05328798185941043,0.0011337868480725624,0.003401360544217687,0.005668934240362812,0.02947845804988662,0.012471655328798186,0.032879818594104306,0.03854875283446712,0.007936507936507936,0.018140589569160998,0.011337868480725623,0.006802721088435374,0.030612244897959183,0.006802721088435374,0.0,0.05328798185941043,0.011337868480725623,0.0,0.035147392290249435,0.003401360544217687,0.0,0.05328798185941043,0.0,0.022675736961451247,0.009070294784580499,0.007936507936507936,0.0,0.0,0.0,0.009070294784580499,0.0011337868480725624,0.0,0.0,0.0,0.011337868480725623,0.015873015873015872,0.006802721088435374,0.030612244897959183
F7,0.010610079575596816,0.026525198938992044,0.013262599469496022,0.03183023872679045,0.01856763925729443,0.009283819628647215,0.026525198938992044,0.022546419098143235,0.0,0.03050397877984085,0.010610079575596816,0.01856763925729443,0.011936339522546418,0.007957559681697613,0.021220159151193633,0.017241379310344827,0.003978779840848806,0.029177718832891247,0.01989389920424403,0.0,0.01856763925729443,0.009283819628647215,0.007957559681697613,0.027851458885941646,0.009283819628647215,0.022546419098143235,0.025198938992042442,0.027851458885941646,0.013262599469496022,0.033156498673740056,0.002652519893899204,0.0,0.03050397877984085,0.0,0.0,0.029177718832891247,0.0,0.027851458885941646,0.015915119363395226,0.009283819628647215,0.027851458885941646,0.021220159151193633,0.005305039787798408,0.025198938992042442,0.01989389920424403,0.009283819628647215,0.01989389920424403,0.002652519893899204,0.021220159151193633,0.01856763925729443,0.017241379310344827,0.01856763925729443,0.01989389920424403,0.01989389920424403,0.022546419098143235,0.0,0.017241379310344827,0.010610079575596816,0.033156498673740056,0.0,0.029177718832891247,0.0
FT9,0.0,0.034274193548387094,0.03024193548387097,0.024193548387096774,0.034274193548387094,0.024193548387096774,0.016129032258064516,0.010080645161290322,0.0,0.02217741935483871,0.02620967741935484,0.036290322580645164,0.0,0.02217741935483871,0.008064516129032258,0.036290322580645164,0.016129032258064516,0.03024193548387097,0.006048387096774193,0.0,0.028225806451612902,0.024193548387096774,0.02217741935483871,0.03225806451612903,0.024193548387096774,0.010080645161290322,0.014112903225806451,0.018145161290322582,0.03024193548387097,0.03024193548387097,0.014112903225806451,0.006048387096774193,0.02217741935483871,0.0,0.0,0.020161290322580645,0.010080645161290322,0.020161290322580645,0.0,0.024193548387096774,0.028225806451612902,0.008064516129032258,0.018145161290322582,0.014112903225806451,0.006048387096774193,0.024193548387096774,0.006048387096774193,0.014112903225806451,0.024193548387096774,0.02217741935483871,0.0020161290322580645,0.004032258064516129,0.006048387096774193,0.024193548387096774,0.010080645161290322,0.0,0.0020161290322580645,0.0,0.028225806451612902,0.0,0.020161290322580645,0.010080645161290322
FC5,0.0,0.014245014245014245,0.045584045584045586,0.007122507122507123,0.014245014245014245,0.04700854700854701,0.0014245014245014246,0.0,0.0,0.005698005698005698,0.045584045584045586,0.03133903133903134,0.0,0.04843304843304843,0.0,0.022792022792022793,0.04415954415954416,0.011396011396011397,0.0,0.0,0.009971509971509971,0.04843304843304843,0.04843304843304843,0.01282051282051282,0.04843304843304843,0.0,0.0,0.002849002849002849,0.03276353276353276,0.011396011396011397,0.04131054131054131,0.037037037037037035,0.005698005698005698,0.024216524216524215,0.014245014245014245,0.004273504273504274,0.038461538461538464,0.004273504273504274,0.0,0.04843304843304843,0.009971509971509971,0.0,0.045584045584045586,0.0,0.0,0.04843304843304843,0.0,0.02849002849002849,0.007122507122507123,0.005698005698005698,0.0,0.0,0.0,0.007122507122507123,0.0,0.0,0.0,0.0,0.009971509971509971,0.021367521367521368,0.004273504273504274,0.039886039886039885
FC1,0.014285714285714285,0.014285714285714285,0.005357142857142857,0.01875,0.008928571428571428,0.0026785714285714286,0.04107142857142857,0.039285714285714285,0.0,0.039285714285714285,0.0035714285714285713,0.008928571428571428,0.014285714285714285,0.0017857142857142857,0.03482142857142857,0.008035714285714285,0.0,0.01607142857142857,0.030357142857142857,0.0,0.008928571428571428,0.0026785714285714286,0.0017857142857142857,0.015178571428571428,0.0026785714285714286,0.038392857142857145,0.04107142857142857,0.033035714285714286,0.005357142857142857,0.03125,0.0,0.0,0.04017857142857143,0.0,0.0,0.04107142857142857,0.0,0.017857142857142856,0.025892857142857145,0.0026785714285714286,0.015178571428571428,0.03571428571428571,0.0,0.03571428571428571,0.025892857142857145,0.0026785714285714286,0.03125,0.0,0.011607142857142858,0.010714285714285714,0.01875,0.024107142857142858,0.03482142857142857,0.010714285714285714,0.038392857142857145,0.0,0.03125,0.0125,0.03214285714285714,0.0,0.01875,0.0
C3,0.018148820326678767,0.011796733212341199,0.0027223230490018148,0.016333938294010888,0.006352087114337568,0.0,0.04083484573502722,0.05989110707803993,0.0,0.03720508166969147,0.0009074410163339383,0.006352087114337568,0.017241379310344827,0.0,0.038112522686025406,0.0054446460980036296,0.0,0.013611615245009074,0.030852994555353903,0.0,0.006352087114337568,0.0,0.0,0.012704174228675136,0.0,0.041742286751361164,0.04446460980036298,0.030852994555353903,0.0027223230490018148,0.029038112522686024,0.0,0.0,0.03901996370235935,0.0,0.0,0.03901996370235935,0.0,0.015426497277676952,0.029945553539019964,0.0,0.012704174228675136,0.039927404718693285,0.0,0.03539019963702359,0.02631578947368421,0.0,0.03176043557168784,0.0,0.009074410163339383,0.008166969147005444,0.019056261343012703,0.024500907441016333,0.03901996370235935,0.008166969147005444,0.0426497277676951,0.0,0.043557168784029036,0.016333938294010888,0.029945553539019964,0.0,0.016333938294010888,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.00985663082437276,0.017025089605734768,0.008064516129032258,0.021505376344086023,0.011648745519713262,0.005376344086021506,0.036738351254480286,0.035842293906810034,0.0,0.04032258064516129,0.0062724014336917565,0.011648745519713262,0.00985663082437276,0.004480286738351254,0.03046594982078853,0.010752688172043012,0.0017921146953405018,0.01881720430107527,0.025985663082437275,0.0,0.011648745519713262,0.005376344086021506,0.004480286738351254,0.017921146953405017,0.005376344086021506,0.034050179211469536,0.03763440860215054,0.033154121863799284,0.008064516129032258,0.034050179211469536,0.0008960573476702509,0.0,0.04121863799283154,0.0,0.0,0.03942652329749104,0.0,0.01881720430107527,0.021505376344086023,0.005376344086021506,0.017921146953405017,0.03136200716845878,0.002688172043010753,0.033154121863799284,0.023297491039426525,0.005376344086021506,0.026881720430107527,0.0008960573476702509,0.014336917562724014,0.012544802867383513,0.017025089605734768,0.021505376344086023,0.03046594982078853,0.013440860215053764,0.034050179211469536,0.0,0.026881720430107527,0.008064516129032258,0.03494623655913978,0.0,0.01971326164874552,0.0
CP5,0.0,0.015256588072122053,0.04576976421636616,0.008321775312066574,0.015256588072122053,0.047156726768377254,0.0027739251040221915,0.0,0.0,0.006934812760055479,0.04576976421636616,0.0319001386962552,0.0,0.04576976421636616,0.0,0.023578363384188627,0.04160887656033287,0.012482662968099861,0.0,0.0,0.011095700416088766,0.047156726768377254,0.04576976421636616,0.013869625520110958,0.047156726768377254,0.0,0.0013869625520110957,0.004160887656033287,0.033287101248266296,0.012482662968099861,0.04022191400832178,0.03467406380027739,0.006934812760055479,0.022191400832177532,0.013869625520110958,0.005547850208044383,0.03744798890429958,0.005547850208044383,0.0,0.047156726768377254,0.011095700416088766,0.0,0.04299583911234397,0.0013869625520110957,0.0,0.047156726768377254,0.0,0.027739251040221916,0.008321775312066574,0.006934812760055479,0.0,0.0,0.0,0.008321775312066574,0.0,0.0,0.0,0.0,0.011095700416088766,0.019417475728155338,0.005547850208044383,0.03744798890429958
CP1,0.0,0.02312925170068027,0.036734693877551024,0.0163265306122449,0.02312925170068027,0.0326530612244898,0.010884353741496598,0.006802721088435374,0.0,0.014965986394557823,0.034013605442176874,0.03945578231292517,0.0,0.031292517006802724,0.005442176870748299,0.031292517006802724,0.027210884353741496,0.02040816326530612,0.004081632653061225,0.0,0.01904761904761905,0.0326530612244898,0.031292517006802724,0.021768707482993196,0.0326530612244898,0.006802721088435374,0.009523809523809525,0.012244897959183673,0.036734693877551024,0.02040816326530612,0.02585034013605442,0.02040816326530612,0.014965986394557823,0.00816326530612245,0.012244897959183673,0.013605442176870748,0.02312925170068027,0.013605442176870748,0.0,0.0326530612244898,0.01904761904761905,0.005442176870748299,0.02857142857142857,0.009523809523809525,0.004081632653061225,0.0326530612244898,0.004081632653061225,0.02585034013605442,0.0163265306122449,0.014965986394557823,0.0013605442176870747,0.0027210884353741495,0.004081632653061225,0.0163265306122449,0.006802721088435374,0.0,0.0013605442176870747,0.0,0.01904761904761905,0.005442176870748299,0.013605442176870748,0.02312925170068027
Pz,0.037267080745341616,0.010351966873706004,0.0,0.020703933747412008,0.0,0.0,0.039337474120082816,0.041407867494824016,0.0,0.028985507246376812,0.0,0.0,0.037267080745341616,0.0,0.041407867494824016,0.0,0.0,0.014492753623188406,0.037267080745341616,0.0,0.0,0.0,0.0,0.012422360248447204,0.0,0.041407867494824016,0.041407867494824016,0.022774327122153208,0.0,0.020703933747412008,0.0,0.0,0.031055900621118012,0.0,0.0,0.033126293995859216,0.0,0.018633540372670808,0.041407867494824016,0.0,0.012422360248447204,0.041407867494824016,0.0,0.033126293995859216,0.033126293995859216,0.0,0.037267080745341616,0.0,0.004140786749482402,0.002070393374741201,0.031055900621118012,0.033126293995859216,0.041407867494824016,0.002070393374741201,0.041407867494824016,0.0,0.041407867494824016,0.033126293995859216,0.020703933747412008,0.0,0.020703933747412008,0.0
P3,0.0,0.01107011070110701,0.05166051660516605,0.004920049200492005,0.01107011070110701,0.03936039360393604,0.0,0.0,0.0,0.0036900369003690036,0.038130381303813035,0.025830258302583026,0.0,0.06027060270602706,0.0,0.01845018450184502,0.04920049200492005,0.008610086100861008,0.0,0.0,0.007380073800738007,0.06273062730627306,0.06150061500615006,0.00984009840098401,0.05781057810578106,0.0,0.0,0.0012300123001230013,0.02706027060270603,0.008610086100861008,0.03567035670356704,0.05043050430504305,0.0036900369003690036,0.023370233702337023,0.012300123001230012,0.0024600246002460025,0.033210332103321034,0.0024600246002460025,0.0,0.06273062730627306,0.007380073800738007,0.0,0.03936039360393604,0.0,0.0,0.06273062730627306,0.0,0.024600246002460024,0.004920049200492005,0.0036900369003690036,0.0,0.0,0.0,0.004920049200492005,0.0,0.0,0.0,0.0,0.007380073800738007,0.020910209102091022,0.0024600246002460025,0.03690036900369004
P7,0.018,0.012,0.002,0.017,0.006,0.0,0.042,0.043,0.0,0.037,0.0,0.006,0.018,0.0,0.041,0.005,0.0,0.014,0.034,0.0,0.006,0.0,0.0,0.013,0.0,0.043,0.043,0.033,0.002,0.028,0.0,0.0,0.038,0.0,0.0,0.039,0.0,0.016,0.031,0.0,0.013,0.042,0.0,0.038,0.029,0.0,0.035,0.0,0.009,0.008,0.021,0.027,0.041,0.008,0.043,0.0,0.037,0.016,0.029,0.0,0.017,0.0
O1,0.0,0.02772963604852686,0.036395147313691506,0.019064124783362217,0.02772963604852686,0.03119584055459272,0.012131715771230503,0.006932409012131715,0.0,0.01733102253032929,0.03292894280762565,0.03986135181975736,0.0,0.029462738301559793,0.005199306759098787,0.038128249566724434,0.024263431542461005,0.024263431542461005,0.0034662045060658577,0.0,0.022530329289428077,0.03119584055459272,0.029462738301559793,0.025996533795493933,0.03119584055459272,0.006932409012131715,0.010398613518197574,0.01386481802426343,0.036395147313691506,0.024263431542461005,0.022530329289428077,0.01559792027729636,0.01733102253032929,0.0,0.005199306759098787,0.01559792027729636,0.019064124783362217,0.01559792027729636,0.0,0.03119584055459272,0.022530329289428077,0.005199306759098787,0.025996533795493933,0.010398613518197574,0.0034662045060658577,0.03119584055459272,0.0034662045060658577,0.022530329289428077,0.019064124783362217,0.01733102253032929,0.0,0.0017331022530329288,0.0034662045060658577,0.019064124783362217,0.006932409012131715,0.0,0.0,0.0,0.022530329289428077,0.0,0.01559792027729636,0.019064124783362217
Oz,0.0,0.008968609865470852,0.05082212257100149,0.0014947683109118087,0.008968609865470852,0.043348281016442454,0.0,0.0,0.0,0.0,0.04185351270553064,0.026905829596412557,0.0,0.05829596412556054,0.0,0.017937219730941704,0.05680119581464873,0.005979073243647235,0.0,0.0,0.004484304932735426,0.059790732436472344,0.05829596412556054,0.007473841554559043,0.05680119581464873,0.0,0.0,0.0,0.028400597907324365,0.005979073243647235,0.043348281016442454,0.053811659192825115,0.0,0.028400597907324365,0.014947683109118086,0.0,0.04035874439461883,0.0,0.0,0.059790732436472344,0.004484304932735426,0.0,0.04484304932735426,0.0,0.0,0.059790732436472344,0.0,0.029895366218236172,0.0014947683109118087,0.0,0.0,0.0,0.0,0.0014947683109118087,0.0,0.0,0.0,0.0,0.004484304932735426,0.025411061285500747,0.0,0.04484304932735426
