,bankssts-rh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.2962962962962963,0.0,0.09259259259259259,0.22685185185185186,0.0,0.0787037037037037,0.3055555555555556
insula-lh,0.0,0.0,0.8307692307692308,0.0,0.0,0.16923076923076924,0.0,0.0
medialorbitofrontal-lh,0.0,0.1782178217821782,0.0,0.24752475247524752,0.1485148514851485,0.0,0.2376237623762376,0.18811881188118812
medialorbitofrontal-rh,0.0,0.2548076923076923,0.0,0.08173076923076923,0.32211538461538464,0.0,0.0673076923076923,0.27403846153846156
parahippocampal-rh,0.0,0.0,0.11842105263157894,0.0,0.0,0.881578947368421,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.16666666666666666,0.0,0.24444444444444444,0.13333333333333333,0.0,0.2777777777777778,0.17777777777777778
rostralanteriorcingulate-rh,0.0,0.27049180327868855,0.0,0.0860655737704918,0.22950819672131148,0.0,0.07377049180327869,0.3401639344262295
