,bankssts-rh,cuneus-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,precuneus-rh,superiorparietal-rh,temporalpole-rh
bankssts-rh,0.9322916666666666,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-rh,0.0859375,0.9140625,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.7813953488372093,0.2186046511627907,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.21585903083700442,0.7577092511013216,0.0,0.0,0.02643171806167401,0.0
paracentral-rh,0.0,0.0,0.0,0.0,0.6764705882352942,0.2647058823529412,0.058823529411764705,0.0
precuneus-rh,0.0,0.0,0.0,0.0,0.28865979381443296,0.5051546391752577,0.20618556701030927,0.0
superiorparietal-rh,0.0,0.0,0.0,0.06299212598425197,0.11023622047244094,0.2992125984251969,0.5275590551181102,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
