,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.39464882943143814,0.10033444816053512,0.07692307692307693,0.10367892976588629,0.11371237458193979,0.07692307692307693,0.13377926421404682,0.0
frontalpole-lh,0.03389830508474576,0.1864406779661017,0.16297262059973924,0.13559322033898305,0.11994784876140809,0.15123859191655803,0.12777053455019557,0.08213820078226858
frontalpole-rh,0.027259684361549498,0.1649928263988522,0.20803443328550933,0.14347202295552366,0.10186513629842181,0.13773314203730272,0.10903873744619799,0.10760401721664276
lateralorbitofrontal-rh,0.03633916554508748,0.13324360699865412,0.13324360699865412,0.22611036339165544,0.1480484522207268,0.15746971736204576,0.11843876177658143,0.047106325706594884
medialorbitofrontal-rh,0.043356643356643354,0.13426573426573427,0.1048951048951049,0.16503496503496504,0.23076923076923078,0.15804195804195803,0.13986013986013987,0.023776223776223775
rostralanteriorcingulate-lh,0.026243093922651933,0.14917127071823205,0.13121546961325967,0.16160220994475138,0.1505524861878453,0.22099447513812154,0.11187845303867404,0.04834254143646409
rostralanteriorcingulate-rh,0.05164992826398852,0.15064562410329985,0.1291248206599713,0.14203730272596843,0.14347202295552366,0.12625538020086083,0.1994261119081779,0.05738880918220947
temporalpole-rh,0.0,0.14780600461893764,0.18244803695150116,0.07852193995381063,0.03926096997690531,0.09468822170900693,0.08314087759815242,0.3741339491916859
