,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh
bankssts-lh,0.6566523605150214,0.0,0.12446351931330472,0.0,0.0,0.0,0.21888412017167383,0.0
frontalpole-lh,0.0,0.6219512195121951,0.18699186991869918,0.036585365853658534,0.016260162601626018,0.08943089430894309,0.0,0.04878048780487805
frontalpole-rh,0.13692946058091288,0.22406639004149378,0.5933609958506224,0.0,0.0,0.03319502074688797,0.012448132780082987,0.0
fusiform-lh,0.0,0.0214168039538715,0.0,0.30477759472817134,0.24546952224052718,0.20922570016474465,0.0,0.21911037891268534
inferiortemporal-lh,0.0,0.010638297872340425,0.0,0.26063829787234044,0.34574468085106386,0.18085106382978725,0.0,0.20212765957446807
lingual-lh,0.0,0.0416,0.0128,0.2144,0.1696,0.3008,0.0,0.2608
middletemporal-lh,0.24867724867724866,0.0,0.005291005291005291,0.0,0.0,0.0,0.746031746031746,0.0
parahippocampal-lh,0.0,0.024691358024691357,0.0,0.22067901234567902,0.18518518518518517,0.2623456790123457,0.0,0.30709876543209874
