,Fp1,FT10,F4,Fp2,AF7,AF3,AF8,AF4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.8059701492537313,0.0,0.0,0.0,0.19402985074626866,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.3146067415730337,0.0,0.0,0.0,0.6853932584269663,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
