,Fp1,FT10,F4,Fp2,AF7,AF3,AF8,AF4
Fp1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2653061224489796,0.0,0.0,0.3673469387755102,0.3673469387755102,0.0,0.0,0.0
AF7,0.24904214559386972,0.0,0.0,0.3486590038314176,0.40229885057471265,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
