,Fp1,TP9,FT10,Fp2,AF7,AF3,AF8,AF4
Fp1,0.5380710659898477,0.05279187817258883,0.0,0.32791878172588834,0.0,0.0,0.08121827411167512,0.0
TP9,0.11563169164882227,0.4989293361884368,0.0,0.0,0.0,0.0,0.3854389721627409,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.45544554455445546,0.0,0.0,0.45403111739745405,0.0,0.0,0.09052333804809053,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.0,0.20689655172413793
AF8,0.1204644412191582,0.2641509433962264,0.0,0.09579100145137881,0.0,0.0,0.5195936139332366,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.23308270676691728,0.0,0.7669172932330827
