,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1349206349206349,0.1349206349206349,0.14285714285714285,0.11904761904761904,0.1349206349206349,0.1111111111111111,0.1111111111111111,0.1111111111111111
frontalpole-rh,0.1349206349206349,0.1349206349206349,0.14285714285714285,0.11904761904761904,0.1349206349206349,0.1111111111111111,0.1111111111111111,0.1111111111111111
fusiform-lh,0.13559322033898305,0.13559322033898305,0.1440677966101695,0.11864406779661017,0.13559322033898305,0.11016949152542373,0.11016949152542373,0.11016949152542373
lateralorbitofrontal-lh,0.12878787878787878,0.12878787878787878,0.12121212121212122,0.12878787878787878,0.12878787878787878,0.12121212121212122,0.12121212121212122,0.12121212121212122
lateralorbitofrontal-rh,0.1349206349206349,0.1349206349206349,0.14285714285714285,0.11904761904761904,0.1349206349206349,0.1111111111111111,0.1111111111111111,0.1111111111111111
paracentral-lh,0.12121212121212122,0.12121212121212122,0.11363636363636363,0.13636363636363635,0.12121212121212122,0.12878787878787878,0.12878787878787878,0.12878787878787878
rostralanteriorcingulate-lh,0.11851851851851852,0.11851851851851852,0.1111111111111111,0.13333333333333333,0.11851851851851852,0.13333333333333333,0.13333333333333333,0.13333333333333333
rostralanteriorcingulate-rh,0.12121212121212122,0.12121212121212122,0.11363636363636363,0.13636363636363635,0.12121212121212122,0.12878787878787878,0.12878787878787878,0.12878787878787878
