,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0
frontalpole-rh,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0
fusiform-lh,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0
lateralorbitofrontal-lh,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0
lateralorbitofrontal-rh,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0
paracentral-lh,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0
