,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.5227272727272727,0.4772727272727273,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.42207792207792205,0.577922077922078,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.0,0.4393939393939394,0.12626262626262627,0.25252525252525254,0.18181818181818182
lateraloccipital-lh,0.0,0.0,0.0,0.0,0.3258426966292135,0.6741573033707865,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.00684931506849315,0.0,0.3424657534246575,0.0,0.3835616438356164,0.2671232876712329
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.30714285714285716,0.40714285714285714
