,Fp1,FT10,F4,Fp2,AF7,AF3,PO7,AF4
Fp1,0.37813211845102507,0.0,0.0,0.357630979498861,0.2642369020501139,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3665893271461717,0.0,0.0,0.3642691415313225,0.2691415313225058,0.0,0.0,0.0
AF7,0.3342857142857143,0.0,0.0,0.3342857142857143,0.3314285714285714,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
