,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.16260162601626016,0.16260162601626016,0.008130081300813009,0.16260162601626016,0.16260162601626016,0.0,0.17073170731707318,0.17073170731707318
caudalanteriorcingulate-rh,0.16260162601626016,0.16260162601626016,0.008130081300813009,0.16260162601626016,0.16260162601626016,0.0,0.17073170731707318,0.17073170731707318
cuneus-lh,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
frontalpole-lh,0.15517241379310345,0.15517241379310345,0.02586206896551724,0.1724137931034483,0.16379310344827586,0.0,0.16379310344827586,0.16379310344827586
frontalpole-rh,0.1565217391304348,0.1565217391304348,0.017391304347826087,0.17391304347826086,0.16521739130434782,0.0,0.16521739130434782,0.16521739130434782
lateraloccipital-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.15702479338842976,0.15702479338842976,0.01652892561983471,0.17355371900826447,0.1652892561983471,0.0,0.1652892561983471,0.1652892561983471
rostralanteriorcingulate-rh,0.15702479338842976,0.15702479338842976,0.01652892561983471,0.17355371900826447,0.1652892561983471,0.0,0.1652892561983471,0.1652892561983471
