,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.75,0.0,0.15384615384615385,0.09615384615384616,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.9642857142857143,0.0,0.0,0.03571428571428571,0.0,0.0
frontalpole-rh,0.0,0.07692307692307693,0.0,0.5096153846153846,0.41346153846153844,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.016260162601626018,0.0,0.3089430894308943,0.6747967479674797,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.26666666666666666,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.7647058823529411,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
