,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.14814814814814814,0.14814814814814814,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0625,0.03326612903225806,0.06350806451612903,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.059475806451612906,0.0,0.04536290322580645,0.03225806451612903,0.0,0.02217741935483871,0.04838709677419355,0.0,0.0,0.0,0.06048387096774194,0.0,0.0,0.05040322580645161,0.05443548387096774,0.0,0.0,0.04133064516129032,0.0,0.0,0.0,0.0,0.0,0.05443548387096774,0.0,0.0,0.0,0.06350806451612903,0.03931451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350806451612903,0.06350806451612903,0.06149193548387097,0.04939516129032258,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0514018691588785,0.04984423676012461,0.0514018691588785,0.0,0.0,0.048286604361370715,0.0,0.0,0.0,0.0,0.0,0.0514018691588785,0.0,0.0514018691588785,0.04984423676012461,0.0,0.03271028037383177,0.0514018691588785,0.0,0.0,0.0,0.0514018691588785,0.0,0.0,0.0514018691588785,0.0514018691588785,0.0,0.0,0.0514018691588785,0.0,0.0,0.0,0.0,0.0,0.0514018691588785,0.0,0.0,0.0,0.0514018691588785,0.048286604361370715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514018691588785,0.0514018691588785,0.0514018691588785,0.0514018691588785,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.06200787401574803,0.03248031496062992,0.06692913385826772,0.0,0.0,0.03051181102362205,0.0,0.0,0.0,0.0,0.0,0.0610236220472441,0.0,0.04429133858267716,0.031496062992125984,0.0,0.021653543307086614,0.047244094488188976,0.0,0.0,0.0,0.05905511811023622,0.0,0.0,0.04921259842519685,0.0531496062992126,0.0,0.0,0.040354330708661415,0.0,0.0,0.0,0.0,0.0,0.0531496062992126,0.0,0.0,0.0,0.06791338582677166,0.038385826771653545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06791338582677166,0.06496062992125984,0.060039370078740155,0.04822834645669291,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.051070840197693576,0.051070840197693576,0.051070840197693576,0.0,0.0,0.04942339373970346,0.0,0.0,0.0,0.0,0.0,0.051070840197693576,0.0,0.051070840197693576,0.051070840197693576,0.0,0.032948929159802305,0.051070840197693576,0.0,0.0,0.0,0.051070840197693576,0.0,0.0,0.051070840197693576,0.051070840197693576,0.0,0.0,0.051070840197693576,0.0,0.0,0.0,0.0,0.0,0.051070840197693576,0.0,0.0,0.0,0.051070840197693576,0.04942339373970346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051070840197693576,0.051070840197693576,0.051070840197693576,0.051070840197693576,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
