,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0626865671641791,0.0,0.0,0.0,0.0,0.0,0.04029850746268657,0.025373134328358207,0.058208955223880594,0.0,0.0,0.0,0.058208955223880594,0.050746268656716415,0.028358208955223882,0.0,0.0,0.0,0.03283582089552239,0.0,0.0,0.0,0.05522388059701493,0.03731343283582089,0.0,0.04477611940298507,0.056716417910447764,0.0,0.0,0.0,0.0,0.034328358208955224,0.0,0.0,0.0,0.04626865671641791,0.06119402985074627,0.0,0.0,0.0,0.05970149253731343,0.0,0.026865671641791045,0.0,0.056716417910447764,0.0,0.0,0.056716417910447764,0.050746268656716415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056716417910447764,0.0,0.0
F7,0.0,0.0,0.044967880085653104,0.0,0.0,0.047109207708779445,0.0,0.0,0.0,0.0,0.047109207708779445,0.0,0.010706638115631691,0.0,0.0,0.0,0.0,0.0,0.047109207708779445,0.0,0.0,0.042826552462526764,0.047109207708779445,0.0,0.0,0.0,0.0,0.0,0.047109207708779445,0.0,0.0,0.023554603854389723,0.0,0.047109207708779445,0.0,0.0,0.0,0.0,0.047109207708779445,0.047109207708779445,0.047109207708779445,0.0,0.047109207708779445,0.0,0.047109207708779445,0.0,0.047109207708779445,0.0,0.0,0.0,0.0,0.0,0.047109207708779445,0.047109207708779445,0.047109207708779445,0.047109207708779445,0.03640256959314775,0.0,0.0,0.0,0.04068522483940043,0.047109207708779445
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.019417475728155338,0.0,0.0,0.08649602824360106,0.0,0.0,0.0,0.0,0.05648720211827008,0.0,0.00441306266548985,0.0,0.0,0.0,0.0,0.0,0.06090026478375993,0.0,0.0,0.02118270079435128,0.04324801412180053,0.0,0.0,0.0,0.0,0.0,0.02559576345984113,0.0,0.0,0.01323918799646955,0.0,0.0441306266548985,0.0,0.0,0.0,0.0,0.0617828773168579,0.06001765225066196,0.03353927625772286,0.0,0.0794351279788173,0.0,0.06531332744924978,0.0,0.03265666372462489,0.0,0.0,0.0,0.0,0.0,0.03177405119152692,0.05825242718446602,0.04766107678729038,0.06531332744924978,0.02383053839364519,0.0,0.0,0.0,0.03089143865842895,0.03442188879082083
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.050682261208576995,0.03313840155945419,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.02729044834307992,0.0,0.0,0.0,0.03898635477582846,0.0,0.0,0.0,0.05263157894736842,0.04093567251461988,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.042884990253411304,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.03508771929824561,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.04678362573099415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0
TP9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.047058823529411764,0.05,0.0,0.0,0.0,0.05,0.05,0.03529411764705882,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.03529411764705882,0.0,0.05,0.0,0.0,0.05,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
CP5,0.0,0.059907834101382486,0.0,0.0,0.0,0.0,0.0,0.041474654377880185,0.026113671274961597,0.05837173579109063,0.0,0.0,0.0,0.05837173579109063,0.05069124423963134,0.027649769585253458,0.0,0.0,0.0,0.03379416282642089,0.0,0.0,0.0,0.055299539170506916,0.03840245775729647,0.0,0.04608294930875576,0.05837173579109063,0.0,0.0,0.0,0.0,0.03533026113671275,0.0,0.0,0.0,0.047619047619047616,0.059907834101382486,0.0,0.0,0.0,0.059907834101382486,0.0,0.027649769585253458,0.0,0.053763440860215055,0.0,0.0,0.055299539170506916,0.04915514592933948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05683563748079877,0.0,0.0
