,entorhinal-rh,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-rh,rostralanteriorcingulate-rh
entorhinal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.1702127659574468,0.14893617021276595,0.19148936170212766,0.0,0.14893617021276595,0.1702127659574468,0.1702127659574468
frontalpole-rh,0.0,0.17307692307692307,0.15384615384615385,0.17307692307692307,0.0,0.15384615384615385,0.17307692307692307,0.17307692307692307
inferiorparietal-rh,0.0,0.1702127659574468,0.14893617021276595,0.19148936170212766,0.0,0.14893617021276595,0.1702127659574468,0.1702127659574468
isthmuscingulate-lh,0.13333333333333333,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.17307692307692307,0.15384615384615385,0.17307692307692307,0.0,0.15384615384615385,0.17307692307692307,0.17307692307692307
lateraloccipital-rh,0.0,0.1702127659574468,0.14893617021276595,0.19148936170212766,0.0,0.14893617021276595,0.1702127659574468,0.1702127659574468
rostralanteriorcingulate-rh,0.0,0.1702127659574468,0.14893617021276595,0.19148936170212766,0.0,0.14893617021276595,0.1702127659574468,0.1702127659574468
