,FT9,FC5,T7,FC6,F4,F8,FT7,F6
FT9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.32432432432432434,0.33783783783783783,0.33783783783783783,0.0
F8,0.0,0.0,0.0,0.0,0.2840909090909091,0.3522727272727273,0.36363636363636365,0.0
FT7,0.0,0.0,0.0,0.0,0.26595744680851063,0.3404255319148936,0.39361702127659576,0.0
F6,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.55
