,F3,F7,FC5,Cz,F8,FT7,C5,AF8
F3,0.41975308641975306,0.345679012345679,0.0,0.0,0.0,0.0,0.2345679012345679,0.0
F7,0.379746835443038,0.379746835443038,0.0,0.0,0.0,0.0,0.24050632911392406,0.0
FC5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.34545454545454546,0.32727272727272727,0.0,0.0,0.0,0.0,0.32727272727272727,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
