,F3,F7,FC5,Cz,F8,FT7,C5,AF8
F3,0.3235294117647059,0.0,0.0,0.0,0.0,0.3382352941176471,0.3382352941176471,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.1513157894736842,0.0,0.0,0.0,0.0,0.47368421052631576,0.375,0.0
C5,0.16546762589928057,0.0,0.0,0.0,0.0,0.4244604316546763,0.41007194244604317,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
