,Fp1,TP10,F4,Fp2,AF7,AF3,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.4686868686868687,0.06060606060606061,0.4707070707070707
F5,0.0,0.0,0.0,0.0,0.0,0.33707865168539325,0.3258426966292135,0.33707865168539325
AF8,0.0,0.0,0.0,0.0,0.0,0.46506986027944114,0.059880239520958084,0.4750499001996008
