,Fp1,CP1,CP2,Fp2,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.49812734082397003,0.0,0.50187265917603
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.9649122807017544,0.03508771929824561
AF8,0.0,0.0,0.0,0.0,0.0,0.37640449438202245,0.016853932584269662,0.6067415730337079
