,Fp1,CP1,CP2,Fp2,AF7,AF3,AFz,AF8
Fp1,0.3246753246753247,0.0,0.0,0.33766233766233766,0.0,0.0,0.33766233766233766,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.07975460122699386,0.0,0.0,0.4601226993865031,0.0,0.0,0.4601226993865031,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.06280193236714976,0.0,0.0,0.357487922705314,0.0,0.0,0.5797101449275363,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
