,Fp1,FC5,FT10,Fp2,AF7,F1,FC3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.8301886792452831,0.0,0.0,0.16981132075471697,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.08866995073891626,0.0,0.0,0.9113300492610837,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.9225806451612903,0.07741935483870968
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.8813559322033898
