,Fp1,FC5,FT10,Fp2,AF7,F1,FC3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.02391304347826087,0.5826086956521739,0.0,0.0,0.0,0.0,0.3934782608695652
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.4044692737430168,0.0,0.0,0.0,0.0,0.5955307262569832
