,Fp1,CP1,CP2,Fp2,AF7,AF3,AFz,AF8
Fp1,0.3796178343949045,0.0,0.0,0.2713375796178344,0.0,0.0,0.3490445859872611,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33965244865718797,0.0,0.0,0.36334913112164297,0.0,0.0,0.296998420221169,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3042505592841163,0.0,0.0,0.2080536912751678,0.0,0.0,0.48769574944071586,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
