,Fp1,CP1,CP2,Fp2,AF7,AF3,AFz,AF8
Fp1,0.42518518518518517,0.0,0.0,0.36,0.0,0.0,0.21481481481481482,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.39838709677419354,0.0,0.0,0.4161290322580645,0.0,0.0,0.18548387096774194,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3115468409586057,0.0,0.0,0.24183006535947713,0.0,0.0,0.4466230936819172,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
