,bankssts-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-rh,temporalpole-lh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-rh,0.0,0.5238095238095238,0.03968253968253968,0.15079365079365079,0.09523809523809523,0.1349206349206349,0.05555555555555555,0.0
frontalpole-lh,0.0,0.02702702702702703,0.4144144144144144,0.07207207207207207,0.21621621621621623,0.0,0.2702702702702703,0.0
frontalpole-rh,0.0,0.1564625850340136,0.027210884353741496,0.3877551020408163,0.23129251700680273,0.1360544217687075,0.061224489795918366,0.0
medialorbitofrontal-lh,0.0,0.09876543209876543,0.12345679012345678,0.2345679012345679,0.30864197530864196,0.08024691358024691,0.15432098765432098,0.0
medialorbitofrontal-rh,0.0,0.13402061855670103,0.0,0.1958762886597938,0.1134020618556701,0.5567010309278351,0.0,0.0
pericalcarine-rh,0.0,0.0821917808219178,0.1780821917808219,0.08904109589041095,0.18493150684931506,0.0,0.4657534246575342,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
