,caudalmiddlefrontal-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsopercularis-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalmiddlefrontal-lh,0.5862068965517241,0.0,0.09482758620689655,0.0,0.10344827586206896,0.0,0.21551724137931033,0.0
entorhinal-lh,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05
frontalpole-lh,0.030434782608695653,0.0,0.33043478260869563,0.26521739130434785,0.23043478260869565,0.034782608695652174,0.10869565217391304,0.0
frontalpole-rh,0.0,0.0,0.27014218009478674,0.4075829383886256,0.1943127962085308,0.07109004739336493,0.05687203791469194,0.0
medialorbitofrontal-lh,0.04219409282700422,0.0,0.2320675105485232,0.21518987341772153,0.33755274261603374,0.04219409282700422,0.1308016877637131,0.0
parsopercularis-lh,0.0,0.0,0.0821917808219178,0.1506849315068493,0.1095890410958904,0.6301369863013698,0.0273972602739726,0.0
rostralanteriorcingulate-rh,0.12568306010928962,0.0,0.18032786885245902,0.08743169398907104,0.21311475409836064,0.02185792349726776,0.37158469945355194,0.0
temporalpole-lh,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.9047619047619048
