,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.3103448275862069,0.0,0.3448275862068966,0.0,0.0,0.3448275862068966,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.8,0.08,0.0,0.0,0.12,0.0,0.0
frontalpole-lh,0.20408163265306123,0.0,0.3673469387755102,0.0,0.0,0.3877551020408163,0.04081632653061224,0.0
frontalpole-rh,0.0,0.0,0.0,0.42857142857142855,0.10714285714285714,0.0,0.4642857142857143,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.13043478260869565,0.4782608695652174,0.0,0.391304347826087,0.0
rostralanteriorcingulate-lh,0.1694915254237288,0.01694915254237288,0.3220338983050847,0.0,0.0,0.3728813559322034,0.1016949152542373,0.01694915254237288
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.18181818181818182,0.14285714285714285,0.03896103896103896,0.5194805194805194,0.11688311688311688
temporalpole-rh,0.0,0.0,0.0,0.0,0.05,0.0,0.5,0.45
