,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-rh,temporalpole-lh
entorhinal-lh,0.26303317535545023,0.0971563981042654,0.04265402843601896,0.13270142180094788,0.18246445497630331,0.07582938388625593,0.07819905213270142,0.12796208530805686
entorhinal-rh,0.06275303643724696,0.23076923076923078,0.13360323886639677,0.13765182186234817,0.13360323886639677,0.11740890688259109,0.15991902834008098,0.024291497975708502
frontalpole-lh,0.006741573033707865,0.14831460674157304,0.25842696629213485,0.15056179775280898,0.11235955056179775,0.11685393258426967,0.18202247191011237,0.024719101123595506
frontalpole-rh,0.06382978723404255,0.12929623567921442,0.132569558101473,0.19148936170212766,0.12929623567921442,0.11456628477905073,0.176759410801964,0.062193126022913256
medialorbitofrontal-lh,0.10408921933085502,0.120817843866171,0.13568773234200743,0.15613382899628253,0.22490706319702602,0.05390334572490706,0.13197026022304834,0.0724907063197026
rostralanteriorcingulate-lh,0.07912087912087912,0.15604395604395604,0.0945054945054945,0.14065934065934066,0.06153846153846154,0.23296703296703297,0.16043956043956045,0.07472527472527472
rostralmiddlefrontal-rh,0.03467153284671533,0.15145985401459855,0.15693430656934307,0.15875912408759124,0.11131386861313869,0.13686131386861314,0.20985401459854014,0.040145985401459854
temporalpole-lh,0.16293929712460065,0.0670926517571885,0.054313099041533544,0.1597444089456869,0.14696485623003194,0.12140575079872204,0.10543130990415335,0.18210862619808307
