,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-rh,temporalpole-lh
entorhinal-lh,0.38961038961038963,0.0,0.0,0.14285714285714285,0.0,0.15584415584415584,0.0,0.3116883116883117
entorhinal-rh,0.0,0.4473684210526316,0.0,0.0,0.18421052631578946,0.05263157894736842,0.3157894736842105,0.0
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.1794871794871795,0.0,0.0,0.41025641025641024,0.0,0.0,0.1282051282051282,0.28205128205128205
medialorbitofrontal-lh,0.09523809523809523,0.14285714285714285,0.0,0.0,0.5238095238095238,0.23809523809523808,0.0,0.0
rostralanteriorcingulate-lh,0.3404255319148936,0.0,0.0,0.0425531914893617,0.06382978723404255,0.3617021276595745,0.0,0.19148936170212766
rostralmiddlefrontal-rh,0.0,0.24561403508771928,0.0,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.5964912280701754,0.017543859649122806
temporalpole-lh,0.2647058823529412,0.0,0.0,0.16176470588235295,0.0,0.07352941176470588,0.07352941176470588,0.4264705882352941
