,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,posteriorcingulate-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7255639097744361,0.0,0.0,0.0,0.08646616541353383,0.015037593984962405,0.17293233082706766,0.0
frontalpole-lh,0.0,0.78125,0.16927083333333334,0.0,0.0026041666666666665,0.018229166666666668,0.0,0.028645833333333332
frontalpole-rh,0.0,0.20261437908496732,0.6928104575163399,0.0,0.0,0.058823529411764705,0.0,0.0457516339869281
parsorbitalis-rh,0.003861003861003861,0.0,0.0,0.7027027027027027,0.0,0.0,0.1776061776061776,0.11583011583011583
posteriorcingulate-rh,0.0945273631840796,0.0,0.0,0.0,0.8059701492537313,0.04477611940298507,0.05472636815920398,0.0
rostralanteriorcingulate-rh,0.031746031746031744,0.047619047619047616,0.1349206349206349,0.0,0.06349206349206349,0.7222222222222222,0.0,0.0
temporalpole-lh,0.17060367454068243,0.0,0.0,0.09448818897637795,0.02099737532808399,0.0,0.6325459317585301,0.08136482939632546
temporalpole-rh,0.0,0.030303030303030304,0.020202020202020204,0.08838383838383838,0.0,0.0,0.07323232323232323,0.7878787878787878
