,entorhinal-rh,frontalpole-lh,parahippocampal-rh,parsorbitalis-rh,parstriangularis-rh,posteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.7040498442367601,0.021806853582554516,0.0778816199376947,0.0,0.037383177570093455,0.006230529595015576,0.0,0.1526479750778816
frontalpole-lh,0.028070175438596492,0.8175438596491228,0.05263157894736842,0.0,0.0,0.010526315789473684,0.0,0.0912280701754386
parahippocampal-rh,0.10967741935483871,0.035483870967741936,0.7290322580645161,0.0064516129032258064,0.0,0.0,0.0032258064516129032,0.11612903225806452
parsorbitalis-rh,0.0,0.0,0.023148148148148147,0.7592592592592593,0.041666666666666664,0.0,0.1574074074074074,0.018518518518518517
parstriangularis-rh,0.06698564593301436,0.0,0.0,0.019138755980861243,0.7990430622009569,0.019138755980861243,0.05263157894736842,0.0430622009569378
posteriorcingulate-lh,0.004098360655737705,0.012295081967213115,0.0,0.0,0.02459016393442623,0.9262295081967213,0.0,0.03278688524590164
temporalpole-lh,0.0,0.0,0.0,0.10479041916167664,0.06287425149700598,0.0,0.7964071856287425,0.03592814371257485
temporalpole-rh,0.08855291576673865,0.06263498920086392,0.07775377969762419,0.012958963282937365,0.01079913606911447,0.028077753779697623,0.02159827213822894,0.6976241900647948
