,entorhinal-lh,entorhinal-rh,frontalpole-lh,parahippocampal-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.5876288659793815,0.1134020618556701,0.08247422680412371,0.09278350515463918,0.0,0.061855670103092786,0.0,0.061855670103092786
entorhinal-rh,0.038461538461538464,0.5288461538461539,0.07692307692307693,0.12980769230769232,0.0,0.02403846153846154,0.1971153846153846,0.004807692307692308
frontalpole-lh,0.03867403314917127,0.12154696132596685,0.5524861878453039,0.0,0.0,0.14917127071823205,0.08839779005524862,0.049723756906077346
parahippocampal-rh,0.06299212598425197,0.16535433070866143,0.0,0.7086614173228346,0.03937007874015748,0.0,0.0,0.023622047244094488
parsorbitalis-rh,0.0,0.0,0.0,0.0958904109589041,0.8082191780821918,0.0,0.0,0.0958904109589041
temporalpole-lh,0.03954802259887006,0.07344632768361582,0.21468926553672316,0.0,0.0,0.4858757062146893,0.01694915254237288,0.1694915254237288
temporalpole-rh,0.0,0.2638888888888889,0.0625,0.006944444444444444,0.0,0.020833333333333332,0.6180555555555556,0.027777777777777776
transversetemporal-rh,0.036585365853658534,0.03048780487804878,0.09146341463414634,0.036585365853658534,0.036585365853658534,0.22560975609756098,0.018292682926829267,0.524390243902439
