,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2301845819761129,0.1444082519001086,0.0,0.1563517915309446,0.15960912052117263,0.04777415852334419,0.12920738327904452,0.13246471226927253
frontalpole-rh,0.19854014598540146,0.24817518248175183,0.0,0.10948905109489052,0.1678832116788321,0.029197080291970802,0.09781021897810219,0.14890510948905109
isthmuscingulate-rh,0.0,0.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0
medialorbitofrontal-lh,0.17037037037037037,0.09012345679012346,0.0,0.22962962962962963,0.1345679012345679,0.08888888888888889,0.20493827160493827,0.08148148148148149
medialorbitofrontal-rh,0.19864864864864865,0.1554054054054054,0.0,0.1527027027027027,0.23243243243243245,0.032432432432432434,0.12702702702702703,0.10135135135135136
parahippocampal-lh,0.11229946524064172,0.0481283422459893,0.053475935828877004,0.18181818181818182,0.058823529411764705,0.27540106951871657,0.19518716577540107,0.0748663101604278
rostralanteriorcingulate-lh,0.15524475524475526,0.09090909090909091,0.0,0.22097902097902097,0.12307692307692308,0.1020979020979021,0.24335664335664337,0.06433566433566433
rostralanteriorcingulate-rh,0.21663778162911612,0.16984402079722705,0.0,0.12305025996533796,0.12998266897746968,0.05199306759098787,0.09012131715771231,0.21837088388214904
