,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.23901808785529716,0.11627906976744186,0.029285099052540915,0.15590008613264428,0.12575366063738158,0.06503014642549526,0.11584840654608096,0.152885443583118
frontalpole-rh,0.1558219178082192,0.2722602739726027,0.008561643835616438,0.11244292237442922,0.16552511415525115,0.01141552511415525,0.11472602739726027,0.15924657534246575
isthmuscingulate-rh,0.05695687550854353,0.013832384052074858,0.597233523189585,0.045565500406834825,0.03824247355573637,0.21562245728234336,0.023596419853539462,0.008950366151342554
medialorbitofrontal-lh,0.14708333333333334,0.07958333333333334,0.023333333333333334,0.26375,0.14375,0.05625,0.1925,0.09375
medialorbitofrontal-rh,0.1335125448028674,0.1303763440860215,0.020161290322580645,0.16263440860215053,0.2692652329749104,0.034050179211469536,0.1550179211469534,0.09498207885304659
parahippocampal-lh,0.09465550547327753,0.01159047005795235,0.1654861558274308,0.08435286542176433,0.04764971023824855,0.4867997424339987,0.07083065035415326,0.038634900193174504
rostralanteriorcingulate-lh,0.12398276687410244,0.09286740067017712,0.01292484442316898,0.21924365725227382,0.15797032072762088,0.052656773575873624,0.2656773575873624,0.07467687888942078
rostralanteriorcingulate-rh,0.2026431718061674,0.15143171806167402,0.007158590308370044,0.13215859030837004,0.1145374449339207,0.03524229074889868,0.09251101321585903,0.2643171806167401
