,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.6223880597014926,0.08507462686567165,0.0,0.013432835820895522,0.0,0.25671641791044775,0.016417910447761194,0.005970149253731343
frontalpole-lh,0.06652126499454744,0.648854961832061,0.14940021810250817,0.04143947655398037,0.022900763358778626,0.03816793893129771,0.011995637949836423,0.020719738276990186
frontalpole-rh,0.0,0.24662162162162163,0.7381756756756757,0.0,0.0,0.0,0.0,0.015202702702702704
fusiform-rh,0.009615384615384616,0.028846153846153848,0.0,0.4238782051282051,0.2155448717948718,0.013621794871794872,0.30849358974358976,0.0
inferiortemporal-rh,0.0,0.015248796147672551,0.0,0.23113964686998395,0.442215088282504,0.008025682182985553,0.30337078651685395,0.0
isthmuscingulate-rh,0.20319634703196346,0.03538812785388128,0.0,0.014840182648401826,0.0091324200913242,0.6952054794520548,0.04223744292237443,0.0
parahippocampal-rh,0.010980966325036604,0.006588579795021962,0.0,0.2891654465592972,0.25988286969253294,0.034407027818448024,0.3989751098096633,0.0
temporalpole-rh,0.011560693641618497,0.03275529865125241,0.01348747591522158,0.0,0.0,0.0,0.0,0.9421965317919075
