,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.17185385656292287,0.16373477672530445,0.09472259810554803,0.0,0.16102841677943167,0.13261163734776726,0.12855209742895804,0.14749661705006767
caudalmiddlefrontal-rh,0.16620498614958448,0.16620498614958448,0.09418282548476455,0.0,0.15512465373961218,0.13573407202216067,0.13157894736842105,0.15096952908587258
parsopercularis-lh,0.14989293361884368,0.14989293361884368,0.145610278372591,0.0,0.14989293361884368,0.1349036402569593,0.1349036402569593,0.1349036402569593
parstriangularis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
precentral-rh,0.15645371577574968,0.14732724902216426,0.09126466753585398,0.0,0.22164276401564537,0.12777053455019557,0.12385919165580182,0.1316818774445893
rostralmiddlefrontal-rh,0.15085536547433903,0.15085536547433903,0.09797822706065319,0.0,0.15085536547433903,0.15085536547433903,0.14774494556765164,0.15085536547433903
superiortemporal-lh,0.14992025518341306,0.14992025518341306,0.10047846889952153,0.0,0.14992025518341306,0.14992025518341306,0.14992025518341306,0.14992025518341306
supramarginal-rh,0.15835777126099707,0.15835777126099707,0.09237536656891496,0.0,0.1495601173020528,0.1436950146627566,0.13929618768328444,0.15835777126099707
