,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.13737373737373737,0.13737373737373737,0.07474747474747474,0.12323232323232323,0.1292929292929293,0.13737373737373737,0.12323232323232323,0.13737373737373737
caudalmiddlefrontal-rh,0.13737373737373737,0.13737373737373737,0.07474747474747474,0.12323232323232323,0.1292929292929293,0.13737373737373737,0.12323232323232323,0.13737373737373737
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
postcentral-rh,0.13129102844638948,0.13129102844638948,0.08096280087527352,0.13129102844638948,0.13129102844638948,0.13129102844638948,0.13129102844638948,0.13129102844638948
rostralmiddlefrontal-rh,0.13291139240506328,0.13291139240506328,0.07805907172995781,0.12869198312236288,0.13291139240506328,0.13291139240506328,0.12869198312236288,0.13291139240506328
superiorparietal-lh,0.13737373737373737,0.13737373737373737,0.07474747474747474,0.12323232323232323,0.1292929292929293,0.13737373737373737,0.12323232323232323,0.13737373737373737
superiortemporal-lh,0.13129102844638948,0.13129102844638948,0.08096280087527352,0.13129102844638948,0.13129102844638948,0.13129102844638948,0.13129102844638948,0.13129102844638948
supramarginal-rh,0.1364562118126273,0.1364562118126273,0.07535641547861507,0.12423625254582485,0.13034623217922606,0.1364562118126273,0.12423625254582485,0.1364562118126273
