,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,P1,P5,PO7,POz,PO4,PO8,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.08818897637795275,0.0,0.0,0.0,0.0,0.0,0.0,0.09133858267716535,0.09133858267716535,0.0,0.0,0.0,0.0,0.0,0.08503937007874016,0.007874015748031496,0.0015748031496062992,0.07874015748031496,0.0,0.0,0.0,0.0,0.0,0.09133858267716535,0.0,0.0,0.09133858267716535,0.0,0.0,0.0,0.0,0.0,0.09133858267716535,0.09133858267716535,0.0,0.007874015748031496,0.047244094488188976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031496062992125984,0.0,0.0,0.0,0.08188976377952756,0.0,0.0,0.0,0.0,0.0,0.050393700787401574
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.08008213552361396,0.06981519507186858,0.0,0.0,0.07905544147843943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060574948665297744,0.0,0.0,0.0,0.0,0.06776180698151951,0.0646817248459959,0.0811088295687885,0.0728952772073922,0.0,0.0,0.0,0.055441478439425054,0.0,0.0,0.07905544147843943,0.0,0.0,0.0,0.055441478439425054,0.06981519507186858,0.0,0.0,0.0,0.028747433264887063,0.0,0.0,0.0,0.0,0.0,0.06262833675564682,0.0728952772073922,0.0
FC5,0.0,0.0,0.0,0.07415485278080698,0.07306434023991276,0.0,0.0,0.07415485278080698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064340239912759,0.0,0.0,0.0,0.0,0.06761177753544166,0.06870229007633588,0.07415485278080698,0.07306434023991276,0.0,0.0,0.0,0.05670665212649945,0.0,0.0,0.07415485278080698,0.0,0.0,0.0,0.05888767720828789,0.07088331515812432,0.0,0.0,0.0,0.030534351145038167,0.0,0.0,0.0,0.0,0.0,0.06652126499454744,0.07306434023991276,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.07859358841778696,0.0703205791106515,0.0,0.0,0.07859358841778696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06101344364012409,0.0,0.0,0.0,0.0,0.06825232678386763,0.06514994829369183,0.0796277145811789,0.0734229576008273,0.0,0.0,0.0,0.055842812823164424,0.0,0.0,0.07755946225439504,0.0,0.0,0.0,0.055842812823164424,0.0703205791106515,0.0,0.0,0.0,0.028955532574974147,0.0,0.0,0.0,0.0,0.0,0.06308169596690796,0.0734229576008273,0.0
TP9,0.0,0.06859205776173286,0.0,0.0,0.0,0.0,0.0,0.0,0.10348977135980746,0.09265944645006016,0.0,0.0,0.0,0.0,0.0,0.08664259927797834,0.012033694344163659,0.0012033694344163659,0.06257521058965103,0.0,0.0,0.0,0.0,0.0,0.1022864019253911,0.0,0.0,0.09265944645006016,0.0,0.0,0.0,0.0,0.0,0.09747292418772563,0.10589651022864019,0.0,0.012033694344163659,0.036101083032490974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024067388688327317,0.0,0.0,0.0,0.07942238267148015,0.0,0.0,0.0,0.0,0.0,0.044524669073405534
CP5,0.0,0.07151819322459223,0.0,0.0,0.0,0.0,0.0,0.0,0.09786700125470514,0.09535759096612297,0.0,0.0,0.0,0.0,0.0,0.0890840652446675,0.012547051442910916,0.0012547051442910915,0.06524466750313676,0.0,0.0,0.0,0.0,0.0,0.09786700125470514,0.0,0.0,0.09410288582183186,0.0,0.0,0.0,0.0,0.0,0.09535759096612297,0.09786700125470514,0.0,0.012547051442910916,0.037641154328732745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002509410288582183,0.0,0.0,0.0,0.08281053952321205,0.0,0.0,0.0,0.0,0.0,0.04642409033877039
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.06728232189973615,0.0,0.0,0.0,0.0,0.0,0.0,0.09498680738786279,0.09102902374670185,0.0,0.0,0.0,0.0,0.0,0.09366754617414248,0.013192612137203167,0.0013192612137203166,0.06860158311345646,0.0,0.0,0.0,0.0,0.0,0.09630606860158311,0.0,0.0,0.08970976253298153,0.0,0.0,0.0,0.0,0.0,0.09630606860158311,0.09630606860158311,0.0,0.013192612137203167,0.0395778364116095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002638522427440633,0.0,0.0,0.0,0.0870712401055409,0.0,0.0,0.0,0.0,0.0,0.048812664907651716
O2,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0873015873015873,0.0873015873015873,0.0,0.0,0.0,0.0,0.0,0.0873015873015873,0.07936507936507936,0.007936507936507936,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0873015873015873,0.0,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0873015873015873,0.0873015873015873,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0873015873015873,0.0,0.0,0.0,0.0,0.0,0.07936507936507936
P8,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.06896551724137931
TP10,0.0,0.08263069139966273,0.0,0.0,0.0,0.0,0.0,0.0,0.0893760539629005,0.0893760539629005,0.0,0.0,0.0,0.0,0.0,0.0893760539629005,0.00505902192242833,0.0016863406408094434,0.08600337268128162,0.0,0.0,0.0,0.0,0.0,0.0893760539629005,0.0,0.0,0.0893760539629005,0.0,0.0,0.0,0.0,0.0,0.0893760539629005,0.0893760539629005,0.0,0.00505902192242833,0.050590219224283306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372681281618887,0.0,0.0,0.0,0.0893760539629005,0.0,0.0,0.0,0.0,0.0,0.050590219224283306
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.07032181168057211,0.07032181168057211,0.0,0.0,0.07032181168057211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912991656734208,0.0,0.0,0.0,0.0,0.07032181168057211,0.06912991656734208,0.07032181168057211,0.07032181168057211,0.0,0.0,0.0,0.060786650774731825,0.0,0.0,0.07032181168057211,0.0,0.0,0.0,0.06436233611442194,0.07032181168057211,0.0,0.0,0.0,0.033373063170441,0.0,0.0,0.0,0.0,0.0,0.07032181168057211,0.07032181168057211,0.0
FT10,0.0,0.0695970695970696,0.0,0.0,0.0,0.0,0.0,0.0,0.10012210012210013,0.09157509157509157,0.0,0.0,0.0,0.0,0.0,0.08791208791208792,0.01221001221001221,0.001221001221001221,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.09035409035409035,0.0,0.0,0.0,0.0,0.0,0.10012210012210013,0.10378510378510379,0.0,0.01221001221001221,0.03663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002442002442002442,0.0,0.0,0.0,0.08058608058608059,0.0,0.0,0.0,0.0,0.0,0.045177045177045176
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
