,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.21256038647342995,0.04830917874396135,0.178743961352657,0.07729468599033816,0.15942028985507245,0.00966183574879227,0.14492753623188406,0.16908212560386474
postcentral-lh,0.10869565217391304,0.41304347826086957,0.16304347826086957,0.05434782608695652,0.15217391304347827,0.0,0.021739130434782608,0.08695652173913043
postcentral-rh,0.16071428571428573,0.0625,0.20982142857142858,0.07142857142857142,0.16964285714285715,0.017857142857142856,0.14285714285714285,0.16517857142857142
superiorparietal-lh,0.1509433962264151,0.07547169811320754,0.16037735849056603,0.18867924528301888,0.1509433962264151,0.0,0.10377358490566038,0.16981132075471697
superiorparietal-rh,0.14977973568281938,0.06167400881057269,0.17180616740088106,0.07048458149779736,0.20704845814977973,0.004405286343612335,0.15418502202643172,0.18061674008810572
superiortemporal-lh,0.04,0.0,0.12,0.0,0.0,0.84,0.0,0.0
superiortemporal-rh,0.15544041450777202,0.015544041450777202,0.15025906735751296,0.06735751295336788,0.17098445595854922,0.0,0.24870466321243523,0.19170984455958548
supramarginal-lh,0.1643835616438356,0.045662100456621,0.1552511415525114,0.0730593607305936,0.1872146118721461,0.0,0.1689497716894977,0.2054794520547945
