,parsopercularis-lh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.1780821917808219,0.0730593607305936,0.1506849315068493,0.1506849315068493,0.1004566210045662,0.1552511415525114,0.0228310502283105,0.1689497716894977
postcentral-lh,0.09868421052631579,0.23684210526315788,0.14473684210526316,0.08552631578947369,0.14473684210526316,0.09210526315789473,0.09210526315789473,0.10526315789473684
postcentral-rh,0.11740890688259109,0.08502024291497975,0.20647773279352227,0.13360323886639677,0.11336032388663968,0.15384615384615385,0.02834008097165992,0.16194331983805668
rostralmiddlefrontal-lh,0.16055045871559634,0.05504587155963303,0.16972477064220184,0.2018348623853211,0.0779816513761468,0.1559633027522936,0.009174311926605505,0.16972477064220184
superiorparietal-lh,0.09844559585492228,0.11398963730569948,0.13471502590673576,0.07772020725388601,0.21243523316062177,0.12953367875647667,0.09844559585492228,0.13471502590673576
superiorparietal-rh,0.13852813852813853,0.05627705627705628,0.1645021645021645,0.13852813852813853,0.11255411255411256,0.18614718614718614,0.030303030303030304,0.17316017316017315
superiortemporal-lh,0.04938271604938271,0.16049382716049382,0.07407407407407407,0.012345679012345678,0.2222222222222222,0.07407407407407407,0.345679012345679,0.06172839506172839
supramarginal-lh,0.14516129032258066,0.06048387096774194,0.16532258064516128,0.14919354838709678,0.10887096774193548,0.16532258064516128,0.024193548387096774,0.1814516129032258
