,Fp1,F7,P4,TP10,CP2,F8,Fp2,AF4
Fp1,0.33783783783783783,0.3108108108108108,0.0,0.0,0.0,0.0,0.35135135135135137,0.0
F7,0.3380281690140845,0.323943661971831,0.0,0.0,0.0,0.0,0.3380281690140845,0.0
P4,0.0,0.0,0.42857142857142855,0.0,0.07142857142857142,0.5,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.0
F8,0.0,0.0,0.3,0.0,0.05,0.65,0.0,0.0
Fp2,0.3333333333333333,0.3076923076923077,0.0,0.0,0.0,0.0,0.358974358974359,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
