,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.034722222222222224,0.0,0.0,0.024305555555555556,0.0,0.03125,0.0,0.03819444444444445,0.03819444444444445,0.034722222222222224,0.0,0.0,0.03819444444444445,0.03819444444444445,0.0,0.024305555555555556,0.0,0.03819444444444445,0.03819444444444445,0.0,0.0,0.0,0.03819444444444445,0.03819444444444445,0.0,0.03819444444444445,0.03819444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03819444444444445,0.0,0.03819444444444445,0.0,0.027777777777777776,0.0,0.020833333333333332,0.0,0.013888888888888888,0.0,0.03819444444444445,0.0,0.0,0.0,0.024305555555555556,0.0,0.0,0.0,0.03819444444444445,0.006944444444444444,0.03819444444444445,0.0,0.03819444444444445,0.0,0.03819444444444445,0.0,0.03125,0.03819444444444445,0.03819444444444445
Fz,0.0,0.039540816326530615,0.036989795918367346,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.029336734693877552,0.04081632653061224,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03826530612244898,0.04081632653061224,0.039540816326530615,0.0,0.0,0.03443877551020408,0.0,0.0,0.03826530612244898,0.016581632653061226,0.04081632653061224,0.012755102040816327,0.0,0.036989795918367346,0.0,0.0,0.0,0.003826530612244898,0.04081632653061224,0.0,0.03316326530612245,0.00510204081632653,0.04081632653061224,0.003826530612244898,0.03443877551020408,0.0,0.03571428571428571,0.04081632653061224,0.03826530612244898,0.0,0.03571428571428571,0.036989795918367346,0.04081632653061224,0.0,0.011479591836734694,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.028258887876025523,0.04375569735642662,0.0,0.0,0.0,0.02552415679124886,0.0,0.0,0.0,0.02643573381950775,0.04375569735642662,0.0054694621695533276,0.0,0.04375569735642662,0.0,0.0,0.0,0.0009115770282588879,0.0300820419325433,0.044667274384685506,0.04284412032816773,0.0,0.0,0.022789425706472195,0.0,0.0009115770282588879,0.03463992707383774,0.01731996353691887,0.04375569735642662,0.014585232452142206,0.0,0.028258887876025523,0.0,0.0,0.0,0.008204193254329991,0.04284412032816773,0.0,0.02917046490428441,0.009115770282588878,0.04284412032816773,0.0009115770282588879,0.04284412032816773,0.0,0.03099361896080219,0.04284412032816773,0.04557885141294439,0.0,0.03099361896080219,0.03463992707383774,0.04102096627164995,0.0,0.013673655423883319,0.0018231540565177757,0.04284412032816773,0.0,0.041932543299908843,0.0,0.0,0.0,0.0,0.0
F7,0.03636363636363636,0.0,0.0,0.031818181818181815,0.0,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.031818181818181815,0.0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.03636363636363636,0.0,0.03636363636363636,0.0,0.013636363636363636,0.0,0.01818181818181818,0.0,0.03636363636363636,0.0,0.0,0.0,0.031818181818181815,0.0,0.0,0.0,0.03636363636363636,0.0,0.03636363636363636,0.0,0.03636363636363636,0.0,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.03636363636363636
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.01996007984031936,0.0,0.0,0.013972055888223553,0.0,0.03992015968063872,0.0,0.043912175648702596,0.043912175648702596,0.01996007984031936,0.003992015968063872,0.0,0.023952095808383235,0.043912175648702596,0.0,0.013972055888223553,0.0,0.03792415169660679,0.043912175648702596,0.0,0.0,0.0,0.043912175648702596,0.043912175648702596,0.0,0.043912175648702596,0.043912175648702596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043912175648702596,0.0,0.02594810379241517,0.0,0.03992015968063872,0.0,0.00998003992015968,0.0,0.015968063872255488,0.0,0.043912175648702596,0.0,0.0,0.0,0.013972055888223553,0.0,0.0,0.0,0.043912175648702596,0.001996007984031936,0.043912175648702596,0.0,0.043912175648702596,0.0,0.043912175648702596,0.0,0.017964071856287425,0.043912175648702596,0.041916167664670656
FC1,0.0,0.04040404040404041,0.03751803751803752,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.031746031746031744,0.04040404040404041,0.0,0.0,0.03607503607503607,0.0,0.0,0.0,0.0,0.03896103896103896,0.04040404040404041,0.04040404040404041,0.0,0.0,0.03751803751803752,0.0,0.0,0.04040404040404041,0.01443001443001443,0.04040404040404041,0.010101010101010102,0.0,0.03751803751803752,0.0,0.0,0.0,0.0,0.04040404040404041,0.0,0.03318903318903319,0.001443001443001443,0.04040404040404041,0.002886002886002886,0.03463203463203463,0.0,0.03607503607503607,0.04040404040404041,0.03896103896103896,0.0,0.03607503607503607,0.04040404040404041,0.04040404040404041,0.0,0.008658008658008658,0.0,0.04040404040404041,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0
C3,0.01160092807424594,0.0,0.001160092807424594,0.008120649651972157,0.0,0.024361948955916472,0.0,0.04988399071925754,0.04060324825986079,0.01160092807424594,0.0034802784222737818,0.0,0.037122969837587005,0.048723897911832945,0.004640371229698376,0.008120649651972157,0.0,0.02320185614849188,0.052204176334106726,0.0,0.0,0.0,0.04524361948955916,0.05104408352668213,0.0,0.04756380510440835,0.052204176334106726,0.0,0.002320185614849188,0.0,0.004640371229698376,0.0,0.0,0.0,0.0382830626450116,0.0,0.04060324825986079,0.0,0.024361948955916472,0.0034802784222737818,0.012761020881670533,0.0,0.010440835266821345,0.00580046403712297,0.042923433874709975,0.001160092807424594,0.0,0.001160092807424594,0.008120649651972157,0.0,0.0,0.0,0.052204176334106726,0.008120649651972157,0.052204176334106726,0.0,0.048723897911832945,0.0,0.042923433874709975,0.0,0.010440835266821345,0.03248259860788863,0.03596287703016241
T7,0.012658227848101266,0.0,0.0,0.008860759493670886,0.0,0.026582278481012658,0.0,0.04810126582278481,0.04683544303797468,0.012658227848101266,0.006329113924050633,0.0,0.03291139240506329,0.049367088607594936,0.0012658227848101266,0.008860759493670886,0.0,0.02531645569620253,0.049367088607594936,0.0,0.0,0.0,0.04810126582278481,0.04683544303797468,0.0,0.049367088607594936,0.04810126582278481,0.0,0.0,0.0,0.0012658227848101266,0.0,0.0,0.0,0.04430379746835443,0.0,0.03417721518987342,0.0,0.02911392405063291,0.0,0.010126582278481013,0.0,0.013924050632911392,0.002531645569620253,0.04810126582278481,0.0,0.0,0.0,0.008860759493670886,0.0,0.0,0.0,0.049367088607594936,0.005063291139240506,0.04810126582278481,0.0,0.049367088607594936,0.0,0.04810126582278481,0.0,0.01139240506329114,0.035443037974683546,0.039240506329113925
TP9,0.034722222222222224,0.0,0.0,0.024305555555555556,0.0,0.03125,0.0,0.03819444444444445,0.03819444444444445,0.034722222222222224,0.0,0.0,0.03819444444444445,0.03819444444444445,0.0,0.024305555555555556,0.0,0.03819444444444445,0.03819444444444445,0.0,0.0,0.0,0.03819444444444445,0.03819444444444445,0.0,0.03819444444444445,0.03819444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03819444444444445,0.0,0.03819444444444445,0.0,0.027777777777777776,0.0,0.020833333333333332,0.0,0.013888888888888888,0.0,0.03819444444444445,0.0,0.0,0.0,0.024305555555555556,0.0,0.0,0.0,0.03819444444444445,0.006944444444444444,0.03819444444444445,0.0,0.03819444444444445,0.0,0.03819444444444445,0.0,0.03125,0.03819444444444445,0.03819444444444445
CP5,0.0,0.023622047244094488,0.0281214848143982,0.0,0.0,0.0044994375703037125,0.02249718785151856,0.00562429696287964,0.007874015748031496,0.0,0.06524184476940383,0.04161979752530934,0.0,0.007874015748031496,0.030371203599550055,0.0,0.0,0.0,0.006749156355455568,0.02249718785151856,0.04274465691788527,0.03374578177727784,0.010123734533183352,0.0044994375703037125,0.025871766029246346,0.008998875140607425,0.00562429696287964,0.04049493813273341,0.003374578177727784,0.04611923509561305,0.0,0.0,0.021372328458942633,0.0,0.010123734533183352,0.0,0.0,0.04049493813273341,0.010123734533183352,0.01799775028121485,0.0,0.04049493813273341,0.01687289088863892,0.02699662542182227,0.008998875140607425,0.020247469066366704,0.04161979752530934,0.03262092238470191,0.0,0.020247469066366704,0.04499437570303712,0.03824521934758155,0.007874015748031496,0.0,0.00562429696287964,0.03937007874015748,0.008998875140607425,0.043869516310461196,0.007874015748031496,0.0,0.0,0.0044994375703037125,0.0022497187851518562
CP1,0.0,0.026622296173044926,0.03826955074875208,0.0,0.0,0.0,0.02329450915141431,0.0,0.0,0.0,0.03410981697171381,0.04908485856905158,0.0024958402662229617,0.0,0.04076539101497504,0.0,0.0,0.0,0.0,0.02745424292845258,0.04991680532445923,0.04076539101497504,0.0,0.0,0.02329450915141431,0.0,0.0,0.039101497504159734,0.013311148086522463,0.050748752079866885,0.010815307820299502,0.0,0.025790349417637273,0.0,0.0,0.0,0.004991680532445923,0.04658901830282862,0.0,0.024126455906821963,0.005823627287853577,0.04742096505823627,0.004159733777038269,0.03826955074875208,0.0,0.025790349417637273,0.04908485856905158,0.04159733777038269,0.0,0.025790349417637273,0.04159733777038269,0.04326123128119801,0.0,0.009983361064891847,0.0,0.045757071547420966,0.0,0.04991680532445923,0.0,0.0,0.0,0.0,0.0
Pz,0.012987012987012988,0.0025974025974025974,0.01038961038961039,0.00909090909090909,0.0,0.011688311688311689,0.0,0.04025974025974026,0.02987012987012987,0.012987012987012988,0.0,0.006493506493506494,0.048051948051948054,0.03896103896103896,0.014285714285714285,0.00909090909090909,0.0,0.015584415584415584,0.04285714285714286,0.005194805194805195,0.007792207792207792,0.006493506493506494,0.03506493506493506,0.04155844155844156,0.0,0.03766233766233766,0.04285714285714286,0.0,0.011688311688311689,0.006493506493506494,0.014285714285714285,0.0,0.003896103896103896,0.0,0.02727272727272727,0.0,0.05064935064935065,0.005194805194805195,0.011688311688311689,0.012987012987012988,0.023376623376623377,0.005194805194805195,0.005194805194805195,0.015584415584415584,0.032467532467532464,0.01038961038961039,0.005194805194805195,0.01038961038961039,0.00909090909090909,0.00909090909090909,0.0,0.003896103896103896,0.04155844155844156,0.01818181818181818,0.04415584415584416,0.005194805194805195,0.03896103896103896,0.003896103896103896,0.032467532467532464,0.0,0.011688311688311689,0.02077922077922078,0.02727272727272727
