,T7,P7,O1,Oz,T8,Fp2,F1,PO3
T7,0.4276315789473684,0.3815789473684211,0.0,0.0,0.0,0.0,0.039473684210526314,0.1513157894736842
P7,0.3973509933774834,0.4105960264900662,0.0,0.0,0.0,0.0,0.039735099337748346,0.152317880794702
O1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,0.0,0.2222222222222222,0.25925925925925924
PO3,0.3108108108108108,0.3108108108108108,0.0,0.0,0.0,0.0,0.08108108108108109,0.2972972972972973
