,Fp1,FT9,T7,O1,Fp2,F1,PO7,CPz
Fp1,0.8131868131868132,0.0,0.18681318681318682,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6153846153846154,0.0,0.0,0.0,0.38461538461538464,0.0,0.0
T7,0.4594594594594595,0.0,0.5405405405405406,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
