,Fp1,FT9,T7,Fp2,F1,PO7,PO3,AF8
Fp1,0.7066666666666667,0.0,0.0,0.29333333333333333,0.0,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.35844155844155845,0.0,0.32987012987012987,0.0,0.3116883116883117,0.0
Fp2,0.5106382978723404,0.0,0.0,0.48936170212765956,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.3271276595744681,0.0,0.34574468085106386,0.0,0.3271276595744681,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.32222222222222224,0.0,0.3416666666666667,0.0,0.33611111111111114,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
