,Fp1,T7,T8,FT10,Fp2,F1,PO7,AF4
Fp1,0.25,0.375,0.0,0.0,0.0,0.375,0.0,0.0
T7,0.023529411764705882,0.8941176470588236,0.0,0.0,0.0,0.08235294117647059,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.11764705882352941,0.47058823529411764,0.0,0.0,0.0,0.4117647058823529,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
