,T7,P7,O1,Oz,T8,Fp2,F1,PO3
T7,0.2638888888888889,0.1875,0.2361111111111111,0.09375,0.0,0.0,0.21875,0.0
P7,0.2231404958677686,0.2190082644628099,0.2231404958677686,0.1115702479338843,0.0,0.0,0.2231404958677686,0.0
O1,0.24647887323943662,0.19014084507042253,0.24647887323943662,0.09507042253521127,0.0,0.0,0.22183098591549297,0.0
Oz,0.20149253731343283,0.20149253731343283,0.20149253731343283,0.19402985074626866,0.0,0.0,0.20149253731343283,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F1,0.22340425531914893,0.19148936170212766,0.22340425531914893,0.09574468085106383,0.0,0.0,0.26595744680851063,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
