,Fp1,FT9,T7,Fp2,F1,PO7,PO3,AF8
Fp1,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.11976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.8802395209580839
