,T7,P7,O1,Oz,T8,Fp2,F1,PO3
T7,0.390625,0.4010416666666667,0.0,0.0,0.0,0.0,0.0,0.20833333333333334
P7,0.36363636363636365,0.4449760765550239,0.0,0.0,0.0,0.0,0.0,0.19138755980861244
O1,0.0,0.0,0.5176470588235295,0.4823529411764706,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.49206349206349204,0.5079365079365079,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.33884297520661155,0.33884297520661155,0.0,0.0,0.0,0.0,0.0,0.32231404958677684
