,T7,P7,O1,Oz,T8,Fp2,F1,PO3
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.5098039215686274
O1,0.0,0.0,0.42138364779874216,0.42138364779874216,0.0,0.0,0.15723270440251572,0.0
Oz,0.0,0.0,0.4125,0.43125,0.0,0.0,0.15625,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.33557046979865773,0.33557046979865773,0.0,0.0,0.3288590604026846,0.0
PO3,0.0,0.3805970149253731,0.0,0.0,0.0,0.0,0.0,0.6194029850746269
