,T7,P7,O1,Oz,T8,Fp2,F1,PO3
T7,0.26548672566371684,0.16150442477876106,0.0,0.14601769911504425,0.0,0.030973451327433628,0.17256637168141592,0.2234513274336283
P7,0.1978319783197832,0.1951219512195122,0.0,0.17344173441734417,0.0,0.037940379403794036,0.1978319783197832,0.1978319783197832
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.1952662721893491,0.1834319526627219,0.0,0.19230769230769232,0.0,0.04142011834319527,0.1952662721893491,0.19230769230769232
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.1686746987951807,0.1686746987951807,0.0,0.1686746987951807,0.0,0.1566265060240964,0.1686746987951807,0.1686746987951807
F1,0.20316622691292877,0.18733509234828497,0.0,0.1741424802110818,0.0,0.036939313984168866,0.20316622691292877,0.19525065963060687
PO3,0.23529411764705882,0.16515837104072398,0.0,0.1493212669683258,0.0,0.03167420814479638,0.17194570135746606,0.24660633484162897
