,Fp1,FT9,T7,O1,Fp2,F1,PO7,CPz
Fp1,0.8596491228070176,0.0,0.05847953216374269,0.0,0.0,0.04678362573099415,0.03508771929824561,0.0
FT9,0.0,0.4939759036144578,0.0,0.5060240963855421,0.0,0.0,0.0,0.0
T7,0.08181818181818182,0.0,0.6363636363636364,0.0,0.0,0.07272727272727272,0.20909090909090908,0.0
O1,0.0,0.3684210526315789,0.0,0.631578947368421,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.28125,0.0,0.28125,0.0,0.0,0.25,0.1875,0.0
PO7,0.11666666666666667,0.0,0.4,0.0,0.0,0.11666666666666667,0.36666666666666664,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
