,T7,P7,O1,Oz,T8,Fp2,F1,PO3
T7,0.49056603773584906,0.5094339622641509,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.3969465648854962,0.6030534351145038,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.49572649572649574,0.5042735042735043,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.472,0.528,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
