,T7,P7,O1,Oz,T8,Fp2,F1,PO3
T7,0.4049079754601227,0.22699386503067484,0.0,0.12269938650306748,0.0,0.0,0.0,0.24539877300613497
P7,0.2846153846153846,0.27692307692307694,0.0,0.15384615384615385,0.0,0.0,0.0,0.2846153846153846
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.25316455696202533,0.25316455696202533,0.0,0.24050632911392406,0.0,0.0,0.0,0.25316455696202533
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.2962962962962963,0.26666666666666666,0.0,0.14814814814814814,0.0,0.0,0.0,0.28888888888888886
