,Fp1,T7,T8,FT10,Fp2,F1,PO7,AF4
Fp1,0.3288590604026846,0.33557046979865773,0.0,0.0,0.0,0.0,0.33557046979865773,0.0
T7,0.26737967914438504,0.39572192513368987,0.0,0.0,0.0,0.0,0.33689839572192515,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.2857142857142857,0.36,0.0,0.0,0.0,0.0,0.35428571428571426,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
