,T7,P7,O1,Oz,T8,Fp2,F1,PO3
T7,0.32571428571428573,0.33714285714285713,0.0,0.0,0.0,0.0,0.0,0.33714285714285713
P7,0.27358490566037735,0.3584905660377358,0.0,0.0,0.0,0.0,0.0,0.36792452830188677
O1,0.0,0.0,0.44285714285714284,0.4057142857142857,0.0,0.15142857142857144,0.0,0.0
Oz,0.0,0.0,0.38873994638069703,0.4691689008042895,0.0,0.14209115281501342,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.33544303797468356,0.33544303797468356,0.0,0.3291139240506329,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.25663716814159293,0.3407079646017699,0.0,0.0,0.0,0.0,0.0,0.4026548672566372
